Timestamp,XPosition,YPosition,ZPosition,XRotation,YRotation,ZRotation
1531787013.261,-0.000136553790,-0.000016602145,0.000142457546,-0.000020232761,0.000003566190,-0.000039797946
1531787013.285,-0.000136553790,-0.000016602145,0.000142457546,-0.000020232761,0.000003566190,-0.000039797946
1531787013.309,-0.000136553790,-0.000016602145,0.000142457546,-0.000020232761,0.000003566190,-0.000039797946
1531787013.333,-0.000136553790,-0.000016602145,0.000142457546,-0.000020232761,0.000003566190,-0.000039797946
1531787013.358,-0.000136553790,-0.000016602145,0.000142457546,-0.000020232761,0.000003566190,-0.000039797946
1531787013.382,-0.000136553790,-0.000016602145,0.000142457546,-0.000020232761,0.000003566190,-0.000039797946
1531787013.406,-0.000136553790,-0.000016602145,0.000142457546,-0.000020232761,0.000003566190,-0.000039797946
1531787013.430,-0.000136553790,-0.000016602145,0.000142457546,-0.000020232761,0.000003566190,-0.000039797946
1531787013.454,-0.000136553790,-0.000016602145,0.000142457546,-0.000020232761,0.000003566190,-0.000039797946
1531787013.479,-0.000136553790,-0.000016602145,0.000142457546,-0.000020232761,0.000003566190,-0.000039797946
1531787013.503,-0.000136553790,-0.000016602145,0.000142457546,-0.000020232761,0.000003566190,-0.000039797946
1531787013.527,-0.000136553790,-0.000016602145,0.000142457546,-0.000020232761,0.000003566190,-0.000039797946
1531787013.551,-0.000136553790,-0.000016602145,0.000142457546,-0.000020232761,0.000003566190,-0.000039797946
1531787013.575,-0.000136554081,-0.000016852960,0.000142457546,-0.000020232788,0.000003566189,-0.000039767587
1531787013.600,-0.000136554081,-0.000016852960,0.000142457546,-0.000020232788,0.000003566189,-0.000039767587
1531787013.624,-0.000136554081,-0.000016852960,0.000142457546,-0.000020232788,0.000003566189,-0.000039767587
1531787013.648,-0.000136554081,-0.000016852960,0.000142457546,-0.000020232788,0.000003566189,-0.000039767587
1531787013.672,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787013.696,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787013.721,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787013.745,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787013.769,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787013.793,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787013.818,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787013.842,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787013.866,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787013.890,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787013.914,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787013.939,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787013.963,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787013.987,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.011,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.035,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.060,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.084,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.108,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.132,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.157,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.181,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.205,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.229,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.254,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.278,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.302,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.326,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.350,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.375,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.399,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.423,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.447,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.471,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.496,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.520,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.544,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.568,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.592,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.617,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.641,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.665,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.689,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.713,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.738,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.762,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.786,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.810,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.834,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.859,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.883,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.907,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.931,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.955,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787014.980,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.004,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.028,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.052,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.076,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.101,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.125,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.149,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.173,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.198,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.222,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.246,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.270,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.294,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.319,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.343,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.367,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.391,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.415,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.440,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.464,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.488,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.512,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.536,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.561,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.585,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.609,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.633,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.657,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.682,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.706,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.730,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.754,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.778,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787015.803,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787015.827,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787015.851,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787015.875,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787015.900,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787015.924,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787015.948,-0.000136554081,-0.000016852960,0.000142457546,-0.000020232788,0.000003566189,-0.000039767587
1531787015.972,-0.000136554081,-0.000016852960,0.000142457546,-0.000020232788,0.000003566189,-0.000039767587
1531787015.997,-0.000136554081,-0.000016852960,0.000142457546,-0.000020232788,0.000003566189,-0.000039767587
1531787016.021,-0.000136554081,-0.000016852960,0.000142457546,-0.000020232788,0.000003566189,-0.000039767587
1531787016.045,-0.000136554081,-0.000016852960,0.000142457546,-0.000020232788,0.000003566189,-0.000039767587
1531787016.069,-0.000136554081,-0.000016852960,0.000142457546,-0.000020232788,0.000003566189,-0.000039767587
1531787016.093,-0.000136554081,-0.000016852960,0.000142457546,-0.000020232788,0.000003566189,-0.000039767587
1531787016.118,-0.000136554081,-0.000016852960,0.000142457546,-0.000020232788,0.000003566189,-0.000039767587
1531787016.142,-0.000136554081,-0.000016852960,0.000142457546,-0.000020232788,0.000003566189,-0.000039767587
1531787016.166,-0.000136554081,-0.000016852960,0.000142457546,-0.000020232788,0.000003566189,-0.000039767587
1531787016.190,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787016.215,-0.000136554081,-0.000016852960,0.000142457546,-0.000020232788,0.000003566189,-0.000039767587
1531787016.239,-0.000136554081,-0.000016852960,0.000142457546,-0.000020232788,0.000003566189,-0.000039767587
1531787016.263,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787016.287,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787016.311,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787016.336,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787016.360,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787016.384,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787016.408,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787016.433,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787016.457,-0.000136554081,-0.000016852960,0.000142457546,-0.000020232788,0.000003566189,-0.000039767587
1531787016.481,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787016.505,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787016.529,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787016.554,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787016.578,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787016.602,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787016.626,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787016.650,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787016.675,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787016.699,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787016.723,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787016.747,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787016.771,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787016.796,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787016.820,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787016.844,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787016.868,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787016.893,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787016.917,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787016.941,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787016.965,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787016.989,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787017.014,-0.000136554168,-0.000016849748,0.000142591161,-0.000020295043,0.000003564226,-0.000039767616
1531787017.038,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.062,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.086,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.111,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.135,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.159,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.183,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.207,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.232,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.256,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.280,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.304,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.328,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.353,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.377,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.401,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.425,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.450,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.474,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.498,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.522,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.547,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.571,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.595,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.619,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.643,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.668,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.692,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.716,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.740,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.764,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.789,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.813,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.837,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.861,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.885,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.910,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.934,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.958,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787017.982,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787018.006,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787018.030,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
1531787018.055,-0.000136553892,-0.000017099612,0.000142591161,-0.000020295018,0.000003564227,-0.000039797858
